"(-66.6116, 17.9934)","(-66.79521, 18.48707)","(-66.38419, 18.00949)","(-67.1508, 18.16992)","(-66.26836, 18.42126)","(-66.28259, 18.46456)","(-66.1632, 18.40772)","(-66.16193, 18.42321)","(-66.11029, 18.36326)","(-66.11927, 18.41416)","(-66.1081, 18.39999)","(-66.05814, 18.23437)","(-66.10497, 18.40919)","(-66.06739, 18.33829)","(-66.07406, 18.36968)","(-66.11237, 18.46537)","(-66.0601, 18.35771)","(-66.06633, 18.385)","(-66.07425, 18.42151)","(-66.07392, 18.42095)","(-66.07156, 18.42692)","(-66.08532, 18.46367)","(-66.0807, 18.46075)","(-66.05765, 18.42645)","(-66.07067, 18.45562)","(-66.06398, 18.45158)","(-66.6116, 17.9934)","(-66.79521, 18.48707)","(-66.38419, 18.00949)","(-67.1508, 18.16992)","(-66.26836, 18.42126)","(-66.28259, 18.46456)","(-66.1632, 18.40772)","(-66.16193, 18.42321)","(-66.11029, 18.36326)","(-66.11927, 18.41416)","(-66.1081, 18.39999)","(-66.05814, 18.23437)","(-66.10497, 18.40919)","(-66.06739, 18.33829)","(-66.07406, 18.36968)","(-66.11237, 18.46537)","(-66.0601, 18.35771)","(-66.06633, 18.385)","(-66.07425, 18.42151)","(-66.07392, 18.42095)","(-66.07156, 18.42692)","(-66.08532, 18.46367)","(-66.0807, 18.46075)","(-66.05765, 18.42645)","(-66.07067, 18.45562)","(-66.06398, 18.45158)"
"(-67.1508, 18.16992)","(-66.79521, 18.48707)","(-66.6116, 17.9934)","(-67.1508, 18.16992)","(-66.79521, 18.48707)","(-66.6116, 17.9934)"
"(-67.1508, 18.16992)","(-66.79521, 18.48707)","(-66.6116, 17.9934)","(-67.1508, 18.16992)","(-66.79521, 18.48707)","(-66.6116, 17.9934)"
"(-67.1508, 18.16992)","(-66.79521, 18.48707)","(-66.6116, 17.9934)","(-66.38419, 18.00949)","(-66.26836, 18.42126)","(-66.28259, 18.46456)","(-67.1508, 18.16992)","(-66.79521, 18.48707)","(-66.6116, 17.9934)","(-66.38419, 18.00949)","(-66.26836, 18.42126)","(-66.28259, 18.46456)"
"(-67.1508, 18.16992)","(-66.79521, 18.48707)","(-66.6116, 17.9934)","(-67.1508, 18.16992)","(-66.79521, 18.48707)","(-66.6116, 17.9934)"
"(-66.79521, 18.48707)","(-66.6116, 17.9934)","(-67.1508, 18.16992)","(-66.38419, 18.00949)","(-66.28259, 18.46456)","(-66.26836, 18.42126)","(-66.1632, 18.40772)","(-66.16193, 18.42321)","(-66.11927, 18.41416)","(-66.11029, 18.36326)","(-66.1081, 18.39999)","(-66.10497, 18.40919)","(-66.11237, 18.46537)","(-66.07406, 18.36968)","(-66.06739, 18.33829)","(-66.08532, 18.46367)","(-66.07425, 18.42151)","(-66.07392, 18.42095)","(-66.06633, 18.385)","(-66.0807, 18.46075)","(-66.07156, 18.42692)","(-66.0601, 18.35771)","(-66.05814, 18.23437)","(-66.07067, 18.45562)","(-66.06398, 18.45158)","(-66.05765, 18.42645)","(-66.79521, 18.48707)","(-66.6116, 17.9934)","(-67.1508, 18.16992)","(-66.38419, 18.00949)","(-66.28259, 18.46456)","(-66.26836, 18.42126)","(-66.1632, 18.40772)","(-66.16193, 18.42321)","(-66.11927, 18.41416)","(-66.11029, 18.36326)","(-66.1081, 18.39999)","(-66.10497, 18.40919)","(-66.11237, 18.46537)","(-66.07406, 18.36968)","(-66.06739, 18.33829)","(-66.08532, 18.46367)","(-66.07425, 18.42151)","(-66.07392, 18.42095)","(-66.06633, 18.385)","(-66.0807, 18.46075)","(-66.07156, 18.42692)","(-66.0601, 18.35771)","(-66.05814, 18.23437)","(-66.07067, 18.45562)","(-66.06398, 18.45158)","(-66.05765, 18.42645)"
"(-66.79521, 18.48707)","(-66.28259, 18.46456)","(-66.26836, 18.42126)","(-67.1508, 18.16992)","(-66.6116, 17.9934)","(-66.1632, 18.40772)","(-66.16193, 18.42321)","(-66.38419, 18.00949)","(-66.11927, 18.41416)","(-66.11237, 18.46537)","(-66.1081, 18.39999)","(-66.10497, 18.40919)","(-66.11029, 18.36326)","(-66.08532, 18.46367)","(-66.0807, 18.46075)","(-66.07425, 18.42151)","(-66.07392, 18.42095)","(-66.07156, 18.42692)","(-66.07067, 18.45562)","(-66.07406, 18.36968)","(-66.06398, 18.45158)","(-66.06633, 18.385)","(-66.05765, 18.42645)","(-66.06739, 18.33829)","(-66.0601, 18.35771)","(-66.05814, 18.23437)","(-66.01801, 18.44241)","(-66.00313, 18.43838)","(-65.99263, 18.39432)","(-66.79521, 18.48707)","(-66.28259, 18.46456)","(-66.26836, 18.42126)","(-67.1508, 18.16992)","(-66.6116, 17.9934)","(-66.1632, 18.40772)","(-66.16193, 18.42321)","(-66.38419, 18.00949)","(-66.11927, 18.41416)","(-66.11237, 18.46537)","(-66.1081, 18.39999)","(-66.10497, 18.40919)","(-66.11029, 18.36326)","(-66.08532, 18.46367)","(-66.0807, 18.46075)","(-66.07425, 18.42151)","(-66.07392, 18.42095)","(-66.07156, 18.42692)","(-66.07067, 18.45562)","(-66.07406, 18.36968)","(-66.06398, 18.45158)","(-66.06633, 18.385)","(-66.05765, 18.42645)","(-66.06739, 18.33829)","(-66.0601, 18.35771)","(-66.05814, 18.23437)","(-66.01801, 18.44241)","(-66.00313, 18.43838)","(-65.99263, 18.39432)"
"(-66.79521, 18.48707)","(-66.28259, 18.46456)","(-66.26836, 18.42126)","(-66.6116, 17.9934)","(-66.1632, 18.40772)","(-66.16193, 18.42321)","(-66.38419, 18.00949)","(-67.1508, 18.16992)","(-66.11927, 18.41416)","(-66.11237, 18.46537)","(-66.1081, 18.39999)","(-66.11029, 18.36326)","(-66.10497, 18.40919)","(-66.08532, 18.46367)","(-66.0807, 18.46075)","(-66.07425, 18.42151)","(-66.07392, 18.42095)","(-66.07156, 18.42692)","(-66.07406, 18.36968)","(-66.07067, 18.45562)","(-66.06633, 18.385)","(-66.06398, 18.45158)","(-66.06739, 18.33829)","(-66.05765, 18.42645)","(-66.0601, 18.35771)","(-66.05814, 18.23437)","(-66.01801, 18.44241)","(-66.00313, 18.43838)","(-65.99263, 18.39432)","(-65.97534, 18.39234)","(-65.92613, 18.37694)","(-66.79521, 18.48707)","(-66.28259, 18.46456)","(-66.26836, 18.42126)","(-66.6116, 17.9934)","(-66.1632, 18.40772)","(-66.16193, 18.42321)","(-66.38419, 18.00949)","(-67.1508, 18.16992)","(-66.11927, 18.41416)","(-66.11237, 18.46537)","(-66.1081, 18.39999)","(-66.11029, 18.36326)","(-66.10497, 18.40919)","(-66.08532, 18.46367)","(-66.0807, 18.46075)","(-66.07425, 18.42151)","(-66.07392, 18.42095)","(-66.07156, 18.42692)","(-66.07406, 18.36968)","(-66.07067, 18.45562)","(-66.06633, 18.385)","(-66.06398, 18.45158)","(-66.06739, 18.33829)","(-66.05765, 18.42645)","(-66.0601, 18.35771)","(-66.05814, 18.23437)","(-66.01801, 18.44241)","(-66.00313, 18.43838)","(-65.99263, 18.39432)","(-65.97534, 18.39234)","(-65.92613, 18.37694)"
"(-66.28259, 18.46456)","(-66.79521, 18.48707)","(-66.26836, 18.42126)","(-66.16193, 18.42321)","(-66.1632, 18.40772)","(-66.11927, 18.41416)","(-66.11237, 18.46537)","(-66.1081, 18.39999)","(-66.10497, 18.40919)","(-66.11029, 18.36326)","(-66.08532, 18.46367)","(-66.0807, 18.46075)","(-66.07425, 18.42151)","(-66.07392, 18.42095)","(-66.07156, 18.42692)","(-66.07067, 18.45562)","(-66.07406, 18.36968)","(-66.06398, 18.45158)","(-66.06633, 18.385)","(-66.05765, 18.42645)","(-66.06739, 18.33829)","(-66.0601, 18.35771)","(-66.6116, 17.9934)","(-66.38419, 18.00949)","(-66.01801, 18.44241)","(-66.05814, 18.23437)","(-66.00313, 18.43838)","(-65.99263, 18.39432)","(-65.97534, 18.39234)","(-65.92613, 18.37694)","(-67.1508, 18.16992)","(-66.28259, 18.46456)","(-66.79521, 18.48707)","(-66.26836, 18.42126)","(-66.16193, 18.42321)","(-66.1632, 18.40772)","(-66.11927, 18.41416)","(-66.11237, 18.46537)","(-66.1081, 18.39999)","(-66.10497, 18.40919)","(-66.11029, 18.36326)","(-66.08532, 18.46367)","(-66.0807, 18.46075)","(-66.07425, 18.42151)","(-66.07392, 18.42095)","(-66.07156, 18.42692)","(-66.07067, 18.45562)","(-66.07406, 18.36968)","(-66.06398, 18.45158)","(-66.06633, 18.385)","(-66.05765, 18.42645)","(-66.06739, 18.33829)","(-66.0601, 18.35771)","(-66.6116, 17.9934)","(-66.38419, 18.00949)","(-66.01801, 18.44241)","(-66.05814, 18.23437)","(-66.00313, 18.43838)","(-65.99263, 18.39432)","(-65.97534, 18.39234)","(-65.92613, 18.37694)","(-67.1508, 18.16992)"
"(-67.1508, 18.16992)","(-66.6116, 17.9934)","(-66.79521, 18.48707)","(-67.1508, 18.16992)","(-66.6116, 17.9934)","(-66.79521, 18.48707)"
